Store_Dept_Date,Dept,Date,Weekly_sales_rf
18,49,2013-03-08,12052.57
18,49,2013-03-15,12834.3
18,49,2013-03-22,12356.0
18,49,2013-03-29,11466.73
18,49,2013-04-05,11298.51
18,49,2013-04-12,10521.86
18,49,2013-04-19,9380.05
18,49,2013-04-26,10144.19
18,49,2013-05-03,10796.78
18,49,2013-05-10,10916.03
18,49,2013-05-17,11466.62
18,49,2013-05-24,9776.49
18,49,2013-05-31,10908.54
18,49,2013-06-07,8705.35
18,49,2013-06-14,9931.76
18,49,2013-06-21,10301.22
18,49,2013-06-28,8378.03
18,49,2013-07-05,7905.46
18,49,2013-07-12,8347.3
18,49,2013-07-19,9001.84
18,49,2013-07-26,9713.27
18,50,2012-11-02,1235.54
18,50,2012-11-09,1265.38
18,50,2012-11-16,1408.73
18,50,2012-11-23,1298.35
18,50,2012-11-30,1365.41
18,50,2012-12-07,1307.0
18,50,2012-12-14,1357.11
18,50,2012-12-21,1507.95
18,50,2012-12-28,1561.05
18,50,2013-01-04,1361.32
18,50,2013-01-11,1382.95
18,50,2013-01-18,1085.92
18,50,2013-01-25,1566.89
18,50,2013-02-01,1581.86
18,50,2013-02-08,1936.65
18,50,2013-02-15,1624.62
18,50,2013-02-22,1596.41
18,50,2013-03-01,1500.03
18,50,2013-03-08,1691.68
18,50,2013-03-15,1343.54
18,50,2013-03-22,1655.54
18,50,2013-03-29,1051.43
18,50,2013-04-05,1250.78
18,50,2013-04-12,1460.14
18,50,2013-04-19,1409.46
18,50,2013-04-26,1395.65
18,50,2013-05-03,1810.62
18,50,2013-05-10,1942.46
18,50,2013-05-17,1999.49
18,50,2013-05-24,1873.11
18,50,2013-05-31,1679.11
18,50,2013-06-07,1430.08
18,50,2013-06-14,1496.59
18,50,2013-06-21,1360.81
18,50,2013-06-28,1138.7
18,50,2013-07-05,1088.49
18,50,2013-07-12,871.05
18,50,2013-07-19,1326.05
18,50,2013-07-26,1725.84
18,52,2012-11-02,2345.59
18,52,2012-11-09,2635.0
18,52,2012-11-16,2492.49
18,52,2012-11-23,3850.65
18,52,2012-11-30,3252.0
18,52,2012-12-07,3334.16
18,52,2012-12-14,3302.68
18,52,2012-12-21,3437.78
18,52,2012-12-28,2799.0
18,52,2013-01-04,2105.95
18,52,2013-01-11,2071.73
18,52,2013-01-18,2122.22
18,52,2013-01-25,2069.32
18,52,2013-02-01,2551.62
18,52,2013-02-08,2719.19
18,52,2013-02-15,2887.05
18,52,2013-02-22,2943.92
18,52,2013-03-01,3098.73
18,52,2013-03-08,3516.65
18,52,2013-03-15,3262.16
18,52,2013-03-22,3131.0
18,52,2013-03-29,3177.57
18,52,2013-04-05,3064.05
18,52,2013-04-12,2589.43
18,52,2013-04-19,2460.38
18,52,2013-04-26,2547.92
18,52,2013-05-03,2558.08
18,52,2013-05-10,2472.86
18,52,2013-05-17,2514.03
18,52,2013-05-24,2367.11
18,52,2013-05-31,2105.76
18,52,2013-06-07,1718.16
18,52,2013-06-14,1694.14
18,52,2013-06-21,2055.3
18,52,2013-06-28,2002.0
18,52,2013-07-05,2103.86
18,52,2013-07-12,1998.46
18,52,2013-07-19,2130.81
18,52,2013-07-26,2434.7
18,54,2012-11-02,39.7
18,54,2012-11-09,37.05
18,54,2012-11-16,32.03
18,54,2012-11-23,37.81
18,54,2012-11-30,36.05
18,54,2012-12-07,37.05
18,54,2012-12-14,73.08
18,54,2012-12-21,70.68
18,54,2012-12-28,46.86
18,54,2013-01-04,42.59
18,54,2013-01-11,57.68
18,54,2013-01-18,33.95
18,54,2013-02-01,43.03
18,54,2013-02-08,56.62
18,54,2013-02-15,69.78
18,54,2013-02-22,48.59
18,54,2013-03-01,52.86
18,54,2013-04-05,49.43
18,54,2013-04-12,76.76
18,54,2013-04-26,69.11
18,54,2013-05-03,41.03
18,54,2013-05-10,29.24
18,54,2013-05-17,42.03
18,54,2013-05-31,24.19
18,54,2013-06-07,15.68
18,54,2013-06-14,42.3
18,54,2013-06-21,35.05
18,54,2013-06-28,21.0
18,54,2013-07-05,32.27
18,54,2013-07-19,40.86
18,55,2012-11-02,7671.11
18,55,2012-11-09,17936.22
18,55,2012-11-16,15594.16
18,55,2012-11-23,42321.05
18,55,2012-11-30,24988.62
18,55,2012-12-07,22325.46
18,55,2012-12-14,26037.05
18,55,2012-12-21,47048.38
18,55,2012-12-28,18178.65
18,55,2013-01-04,10104.84
18,55,2013-01-11,7525.46
18,55,2013-01-18,7144.24
18,55,2013-01-25,7498.51
18,55,2013-02-01,11099.03
18,55,2013-02-08,12453.22
18,55,2013-02-15,13378.81
18,55,2013-02-22,12944.95
18,55,2013-03-01,11368.19
18,55,2013-03-08,11294.76
18,55,2013-03-15,10053.41
18,55,2013-03-22,10849.65
18,55,2013-03-29,8770.38
18,55,2013-04-05,9761.51
18,55,2013-04-12,8236.89
18,55,2013-04-19,7571.97
18,55,2013-04-26,7580.59
18,55,2013-05-03,5904.24
18,55,2013-05-10,5804.68
18,55,2013-05-17,5963.35
18,55,2013-05-24,5875.0
18,55,2013-05-31,5898.11
18,55,2013-06-07,5908.24
18,55,2013-06-14,6009.78
18,55,2013-06-21,6088.22
18,55,2013-06-28,5753.86
18,55,2013-07-05,5880.73
18,55,2013-07-12,5651.03
18,55,2013-07-19,5635.46
18,55,2013-07-26,5207.68
18,56,2012-11-02,560.78
18,56,2012-11-09,470.35
18,56,2012-11-16,520.3
18,56,2012-11-23,1298.81
18,56,2012-11-30,1784.05
18,56,2012-12-07,1970.08
18,56,2012-12-14,1996.41
18,56,2012-12-21,934.49
18,56,2012-12-28,86.95
18,56,2013-01-04,159.03
18,56,2013-01-11,171.86
18,56,2013-01-18,197.38
18,56,2013-01-25,258.46
18,56,2013-02-01,490.38
18,56,2013-02-08,971.49
18,56,2013-02-15,1124.97
18,56,2013-02-22,1023.76
18,56,2013-03-01,1102.68
18,56,2013-03-08,2221.62
18,56,2013-03-15,2687.41
18,56,2013-03-22,2671.11
18,56,2013-03-29,4660.32
18,56,2013-04-05,8097.73
18,56,2013-04-12,10273.86
18,56,2013-04-19,15066.97
18,56,2013-04-26,14171.16
18,56,2013-05-03,18405.19
18,56,2013-05-10,22464.86
18,56,2013-05-17,19714.19
18,56,2013-05-24,19086.78
18,56,2013-05-31,18024.7
18,56,2013-06-07,10004.08
18,56,2013-06-14,8446.89
18,56,2013-06-21,7229.84
18,56,2013-06-28,4107.65
18,56,2013-07-05,2965.51
18,56,2013-07-12,2029.32
18,56,2013-07-19,1485.92
18,56,2013-07-26,1122.81
18,58,2012-11-02,3880.0
18,58,2012-11-09,3725.57
18,58,2012-11-23,4041.62
18,58,2012-11-30,3795.16
18,58,2012-12-07,3977.14
18,58,2012-12-14,4200.24
18,58,2012-12-21,4572.41
18,58,2012-12-28,3873.46
18,58,2013-01-04,3156.35
18,58,2013-01-11,2512.68
18,58,2013-01-18,2418.68
18,58,2013-01-25,2674.81
18,58,2013-02-01,2478.81
18,58,2013-02-08,2868.43
18,58,2013-02-15,1935.92
18,58,2013-02-22,2378.7
18,58,2013-03-01,2481.03
18,58,2013-03-08,1967.97
18,58,2013-03-15,1902.03
18,58,2013-03-22,2377.68
18,58,2013-03-29,2555.0
18,58,2013-04-05,3412.7
18,58,2013-04-12,2063.51
18,58,2013-04-19,2697.03
18,58,2013-04-26,2276.22
18,58,2013-05-03,2483.38
18,58,2013-05-10,2919.35
18,58,2013-05-17,2717.62
18,58,2013-05-24,1791.78
18,58,2013-05-31,2517.08
18,58,2013-06-07,3602.86
18,58,2013-06-14,3745.19
18,58,2013-06-21,4250.41
18,58,2013-06-28,4564.32
18,58,2013-07-05,7670.14
18,58,2013-07-12,8197.43
18,58,2013-07-19,7912.16
18,58,2013-07-26,3845.68
18,59,2012-11-02,180.62
18,59,2012-11-09,194.54
18,59,2012-11-16,455.3
18,59,2012-11-23,1567.35
18,59,2012-11-30,1578.78
18,59,2012-12-07,2247.68
18,59,2012-12-14,5998.35
18,59,2012-12-21,9227.54
18,59,2012-12-28,4805.38
18,59,2013-01-04,1017.59
18,59,2013-01-11,211.65
18,59,2013-01-18,215.73
18,59,2013-01-25,265.46
18,59,2013-02-01,296.89
18,59,2013-02-08,299.41
18,59,2013-02-15,297.59
18,59,2013-02-22,309.81
18,59,2013-03-01,239.19
18,59,2013-03-08,233.05
18,59,2013-03-15,281.35
18,59,2013-03-22,254.19
18,59,2013-03-29,248.95
18,59,2013-04-05,188.14
18,59,2013-04-12,213.49
18,59,2013-04-19,195.43
18,59,2013-04-26,194.46
18,59,2013-05-03,221.41
18,59,2013-05-10,245.08
18,59,2013-05-17,211.62
18,59,2013-05-24,190.35
18,59,2013-05-31,212.68
18,59,2013-06-07,139.14
18,59,2013-06-14,155.49
18,59,2013-06-21,179.62
18,59,2013-06-28,177.76
18,59,2013-07-05,170.57
18,59,2013-07-12,179.54
18,59,2013-07-19,183.19
18,59,2013-07-26,169.05
18,60,2012-11-02,202.65
18,60,2012-11-09,220.86
18,60,2012-11-16,277.27
18,60,2012-11-23,169.14
18,60,2012-11-30,305.7
18,60,2012-12-07,331.54
18,60,2012-12-14,396.32
18,60,2012-12-21,382.81
18,60,2012-12-28,125.7
18,60,2013-01-04,294.41
18,60,2013-01-11,147.65
18,60,2013-01-18,176.14
18,60,2013-01-25,142.92
18,60,2013-02-01,133.89
18,60,2013-02-08,162.73
18,60,2013-02-15,139.84
18,60,2013-02-22,131.24
18,60,2013-03-01,155.95
18,60,2013-03-08,152.76
18,60,2013-03-15,142.49
18,60,2013-03-22,133.41
18,60,2013-03-29,157.08
18,60,2013-04-05,216.89
18,60,2013-04-12,212.62
18,60,2013-04-19,225.03
18,60,2013-04-26,222.43
18,60,2013-05-03,254.03
18,60,2013-05-10,222.65
18,60,2013-05-17,225.78
18,60,2013-05-24,174.81
18,60,2013-05-31,187.62
18,60,2013-06-07,202.57
18,60,2013-06-14,219.35
18,60,2013-06-21,193.95
18,60,2013-06-28,184.3
18,60,2013-07-05,247.0
18,60,2013-07-12,234.89
18,60,2013-07-19,207.89
18,60,2013-07-26,186.73
18,67,2012-11-02,6203.84
18,67,2012-11-09,5424.14
18,67,2012-11-16,6217.49
18,67,2012-11-23,6085.68
18,67,2012-11-30,6572.03
18,67,2012-12-07,11858.97
18,67,2012-12-14,14024.43
18,67,2012-12-21,19155.84
18,67,2012-12-28,7801.41
18,67,2013-01-04,4844.14
18,67,2013-01-11,5220.05
18,67,2013-01-18,5159.41
18,67,2013-01-25,5224.24
18,67,2013-02-01,8056.95
18,67,2013-02-08,14337.54
18,67,2013-02-15,15398.08
18,67,2013-02-22,6212.78
18,67,2013-03-01,6053.65
18,67,2013-03-08,6163.95
18,67,2013-03-15,6266.81
18,67,2013-03-22,6891.05
18,67,2013-03-29,6423.54
18,67,2013-04-05,7445.49
18,67,2013-04-12,6921.54
18,67,2013-04-19,7032.14
18,67,2013-04-26,7559.32
18,67,2013-05-03,11235.03
18,67,2013-05-10,12650.54
18,67,2013-05-17,9391.19
18,67,2013-05-24,8286.14
18,67,2013-05-31,7990.14
18,67,2013-06-07,7395.41
18,67,2013-06-14,14476.38
18,67,2013-06-21,12179.38
18,67,2013-06-28,6938.78
18,67,2013-07-05,6083.76
18,67,2013-07-12,5207.32
18,67,2013-07-19,5138.14
18,67,2013-07-26,5111.92
18,71,2012-11-02,6279.41
18,71,2012-11-09,6796.22
18,71,2012-11-16,6490.51
18,71,2012-11-23,12266.43
18,71,2012-11-30,7969.81
18,71,2012-12-07,7551.3
18,71,2012-12-14,8394.78
18,71,2012-12-21,11501.38
18,71,2012-12-28,8724.81
18,71,2013-01-04,4714.81
18,71,2013-01-11,5959.59
18,71,2013-01-18,5806.16
18,71,2013-01-25,4941.11
18,71,2013-02-01,10678.0
18,71,2013-02-08,11353.68
18,71,2013-02-15,10781.38
18,71,2013-02-22,10238.97
18,71,2013-03-01,10838.14
18,71,2013-03-08,9973.95
18,71,2013-03-15,7592.81
18,71,2013-03-22,7959.3
18,71,2013-03-29,7573.68
18,71,2013-04-05,8017.14
18,71,2013-04-12,7911.24
18,71,2013-04-19,6759.03
18,71,2013-04-26,7196.27
18,71,2013-05-03,6634.68
18,71,2013-05-10,6568.81
18,71,2013-05-17,6668.22
18,71,2013-05-24,6634.22
18,71,2013-05-31,6595.03
18,71,2013-06-07,5993.19
18,71,2013-06-14,6307.59
18,71,2013-06-21,6411.14
18,71,2013-06-28,5626.78
18,71,2013-07-05,6276.24
18,71,2013-07-12,6038.81
18,71,2013-07-19,6183.78
18,71,2013-07-26,6515.14
18,72,2012-11-02,54157.27
18,72,2012-11-09,53491.08
18,72,2012-11-16,53959.03
18,72,2012-11-23,326310.73
18,72,2012-11-30,174600.92
18,72,2012-12-07,77328.97
18,72,2012-12-14,80662.86
18,72,2012-12-21,118487.84
18,72,2012-12-28,56947.54
18,72,2013-01-04,47333.57
18,72,2013-01-11,42666.81
18,72,2013-01-18,44844.19
18,72,2013-01-25,47551.16
18,72,2013-02-01,84801.41
18,72,2013-02-08,86516.43
18,72,2013-02-15,89955.76
18,72,2013-02-22,82066.57
18,72,2013-03-01,68499.14
18,72,2013-03-08,63230.62
18,72,2013-03-15,50260.54
18,72,2013-03-22,46550.41
18,72,2013-03-29,46506.03
18,72,2013-04-05,47106.92
18,72,2013-04-12,44734.81
18,72,2013-04-19,46906.43
18,72,2013-04-26,44702.32
18,72,2013-05-03,45652.92
18,72,2013-05-10,44059.41
18,72,2013-05-17,43695.95
18,72,2013-05-24,40109.7
18,72,2013-05-31,38857.54
18,72,2013-06-07,37440.51
18,72,2013-06-14,42596.54
18,72,2013-06-21,40661.78
18,72,2013-06-28,37962.7
18,72,2013-07-05,37712.54
18,72,2013-07-12,37503.38
18,72,2013-07-19,39707.3
18,72,2013-07-26,36466.08
18,74,2012-11-02,15539.68
18,74,2012-11-09,16056.86
18,74,2012-11-16,18301.89
18,74,2012-11-23,26534.03
18,74,2012-11-30,17604.38
18,74,2012-12-07,17155.38
18,74,2012-12-14,17085.51
18,74,2012-12-21,19867.08
18,74,2012-12-28,22633.3
18,74,2013-01-04,21429.3
18,74,2013-01-11,19243.11
18,74,2013-01-18,19071.51
18,74,2013-01-25,17026.59
18,74,2013-02-01,20790.43
18,74,2013-02-08,23265.43
18,74,2013-02-15,21257.54
18,74,2013-02-22,20454.97
18,74,2013-03-01,21215.22
18,74,2013-03-08,21203.49
18,74,2013-03-15,20813.78
18,74,2013-03-22,20471.57
18,74,2013-03-29,19476.22
18,74,2013-04-05,19873.05
18,74,2013-04-12,18883.84
18,74,2013-04-19,19865.57
18,74,2013-04-26,20397.59
18,74,2013-05-03,21129.84
18,74,2013-05-10,19840.49
18,74,2013-05-17,20858.43
18,74,2013-05-24,21596.49
18,74,2013-05-31,21202.57
18,74,2013-06-07,22158.22
18,74,2013-06-14,21715.51
18,74,2013-06-21,21441.11
18,74,2013-06-28,22910.73
18,74,2013-07-05,23032.38
18,74,2013-07-12,22996.27
18,74,2013-07-19,18477.32
18,74,2013-07-26,23134.43
18,79,2012-11-02,21923.89
18,79,2012-11-09,22580.27
18,79,2012-11-16,23453.89
18,79,2012-11-23,23646.03
18,79,2012-11-30,22712.38
18,79,2012-12-07,23147.41
18,79,2012-12-14,23675.49
18,79,2012-12-21,25746.95
18,79,2012-12-28,20638.81
18,79,2013-01-04,19016.11
18,79,2013-01-11,19294.14
18,79,2013-01-18,19485.59
18,79,2013-01-25,18107.73
18,79,2013-02-01,25559.03
18,79,2013-02-08,26566.05
18,79,2013-02-15,25115.97
18,79,2013-02-22,24370.11
18,79,2013-03-01,26200.49
18,79,2013-03-08,25889.22
18,79,2013-03-15,23765.49
18,79,2013-03-22,23700.57
18,79,2013-03-29,22965.62
18,79,2013-04-05,23501.41
18,79,2013-04-12,20177.19
18,79,2013-04-19,20918.54
18,79,2013-04-26,20604.62
18,79,2013-05-03,21531.59
18,79,2013-05-10,21218.19
18,79,2013-05-17,21250.24
18,79,2013-05-24,21322.57
18,79,2013-05-31,22433.16
18,79,2013-06-07,22236.41
18,79,2013-06-14,22046.38
18,79,2013-06-21,21320.35
18,79,2013-06-28,21965.81
18,79,2013-07-05,23429.08
18,79,2013-07-12,22891.62
18,79,2013-07-19,20751.68
18,79,2013-07-26,21106.0
18,80,2012-11-02,633.24
18,80,2012-11-09,622.19
18,80,2012-11-16,630.59
18,80,2012-11-23,646.46
18,80,2012-11-30,630.81
18,80,2012-12-07,630.84
18,80,2012-12-14,627.05
18,80,2012-12-21,622.41
18,80,2012-12-28,648.46
18,80,2013-01-04,825.19
18,80,2013-01-11,816.59
18,80,2013-01-18,868.86
18,80,2013-01-25,924.65
18,80,2013-02-01,851.14
18,80,2013-02-08,955.43
18,80,2013-02-15,641.65
18,80,2013-02-22,621.38
18,80,2013-03-01,645.19
18,80,2013-03-08,661.7
18,80,2013-03-15,673.14
18,80,2013-03-22,639.35
18,80,2013-03-29,573.11
18,80,2013-04-05,616.49
18,80,2013-04-12,618.81
18,80,2013-04-19,615.59
18,80,2013-04-26,596.14
18,80,2013-05-03,625.65
18,80,2013-05-10,620.24
18,80,2013-05-17,614.57
18,80,2013-05-24,561.3
18,80,2013-05-31,618.08
18,80,2013-06-07,714.46
18,80,2013-06-14,636.41
18,80,2013-06-21,650.7
18,80,2013-06-28,723.22
18,80,2013-07-05,708.46
18,80,2013-07-12,709.22
18,80,2013-07-19,685.41
18,80,2013-07-26,715.24
18,81,2012-11-02,13278.95
18,81,2012-11-09,14029.95
18,81,2012-11-16,13884.89
18,81,2012-11-23,13158.54
18,81,2012-11-30,13899.35
18,81,2012-12-07,13987.43
18,81,2012-12-14,13766.24
18,81,2012-12-21,13199.92
18,81,2012-12-28,11113.11
18,81,2013-01-04,13081.27
18,81,2013-01-11,13443.08
18,81,2013-01-18,13088.84
18,81,2013-01-25,12659.7
18,81,2013-02-01,13704.76
18,81,2013-02-08,13790.97
18,81,2013-02-15,13030.49
18,81,2013-02-22,13548.86
18,81,2013-03-01,14213.46
18,81,2013-03-08,14567.05
18,81,2013-03-15,14377.62
18,81,2013-03-22,13508.32
18,81,2013-03-29,14056.05
18,81,2013-04-05,14103.08
18,81,2013-04-12,13055.65
18,81,2013-04-19,12560.97
18,81,2013-04-26,13239.16
18,81,2013-05-03,13657.46
18,81,2013-05-10,13510.41
18,81,2013-05-17,13846.41
18,81,2013-05-24,13879.16
18,81,2013-05-31,13813.43
18,81,2013-06-07,13712.57
18,81,2013-06-14,13770.7
18,81,2013-06-21,13618.24
18,81,2013-06-28,13989.76
18,81,2013-07-05,14660.27
18,81,2013-07-12,14000.49
18,81,2013-07-19,13716.24
18,81,2013-07-26,12631.24
18,82,2012-11-02,24234.35
18,82,2012-11-09,30627.54
18,82,2012-11-16,24167.19
18,82,2012-11-23,30661.22
18,82,2012-11-30,30281.14
18,82,2012-12-07,25842.38
18,82,2012-12-14,32607.57
18,82,2012-12-21,51138.11
18,82,2012-12-28,20281.7
18,82,2013-01-04,13157.32
18,82,2013-01-11,11239.7
18,82,2013-01-18,11358.89
18,82,2013-01-25,12581.3
18,82,2013-02-01,14149.41
18,82,2013-02-08,14883.86
18,82,2013-02-15,15392.3
18,82,2013-02-22,15331.11
18,82,2013-03-01,14619.32
18,82,2013-03-08,13861.3
18,82,2013-03-15,14506.54
18,82,2013-03-22,14795.46
18,82,2013-03-29,14523.78
18,82,2013-04-05,15400.27
18,82,2013-04-12,13794.51
18,82,2013-04-19,13438.65
18,82,2013-04-26,13839.08
18,82,2013-05-03,13578.97
18,82,2013-05-10,14046.7
18,82,2013-05-17,14245.41
18,82,2013-05-24,13753.86
18,82,2013-05-31,13973.89
18,82,2013-06-07,14313.3
18,82,2013-06-14,14595.86
18,82,2013-06-21,14338.05
18,82,2013-06-28,14360.38
18,82,2013-07-05,14513.41
18,82,2013-07-12,14056.7
18,82,2013-07-19,13566.41
18,82,2013-07-26,13860.46
18,83,2012-11-02,1843.46
18,83,2012-11-09,2041.49
18,83,2012-11-16,2043.24
18,83,2012-11-23,2198.84
18,83,2012-11-30,2041.49
18,83,2012-12-07,2044.19
18,83,2012-12-14,2022.03
18,83,2012-12-21,2028.59
18,83,2012-12-28,2219.81
18,83,2013-01-04,2566.73
18,83,2013-01-11,2522.95
18,83,2013-01-18,2392.03
18,83,2013-01-25,1987.97
18,83,2013-02-01,1938.65
18,83,2013-02-08,2552.81
18,83,2013-02-15,2146.68
18,83,2013-02-22,2562.19
18,83,2013-03-01,2835.78
18,83,2013-03-08,3125.78
18,83,2013-03-15,3486.14
18,83,2013-03-22,2750.76
18,83,2013-03-29,3408.38
18,83,2013-04-05,3559.73
18,83,2013-04-12,3285.49
18,83,2013-04-19,2964.81
18,83,2013-04-26,2539.14
18,83,2013-05-03,2234.51
18,83,2013-05-10,2284.27
18,83,2013-05-17,2207.11
18,83,2013-05-24,2158.0
18,83,2013-05-31,2263.86
18,83,2013-06-07,1898.16
18,83,2013-06-14,2021.65
18,83,2013-06-21,2015.22
18,83,2013-06-28,1880.11
18,83,2013-07-05,2029.14
18,83,2013-07-12,1932.0
18,83,2013-07-19,1695.62
18,83,2013-07-26,1481.24
18,85,2012-11-02,2020.14
18,85,2012-11-09,1766.08
18,85,2012-11-16,1809.54
18,85,2012-11-23,2018.7
18,85,2012-11-30,1944.65
18,85,2012-12-07,5831.19
18,85,2012-12-14,6848.32
18,85,2012-12-21,7170.54
18,85,2012-12-28,1939.78
18,85,2013-01-04,1740.95
18,85,2013-01-11,1810.11
18,85,2013-01-18,1782.92
18,85,2013-01-25,1506.3
18,85,2013-02-01,1615.46
18,85,2013-02-08,1525.59
18,85,2013-02-15,1696.41
18,85,2013-02-22,1431.32
18,85,2013-03-01,1452.73
18,85,2013-03-08,1454.32
18,85,2013-03-15,1259.11
18,85,2013-03-22,1458.65
18,85,2013-03-29,1399.32
18,85,2013-04-05,1395.3
18,85,2013-04-12,1508.81
18,85,2013-04-19,1631.92
18,85,2013-04-26,1441.86
18,85,2013-05-03,2059.41
18,85,2013-05-10,1987.03
18,85,2013-05-17,1988.27
18,85,2013-05-24,1778.62
18,85,2013-05-31,1796.62
18,85,2013-06-07,2140.97
18,85,2013-06-14,2097.32
18,85,2013-06-21,2127.65
18,85,2013-06-28,1916.14
18,85,2013-07-05,1705.03
18,85,2013-07-12,1784.14
18,85,2013-07-19,1826.89
18,85,2013-07-26,2055.76
18,87,2012-11-02,21109.3
18,87,2012-11-09,22725.7
18,87,2012-11-16,20659.95
18,87,2012-11-23,19864.89
18,87,2012-11-30,21534.35
18,87,2012-12-07,21013.92
18,87,2012-12-14,21058.62
18,87,2012-12-21,24418.0
18,87,2012-12-28,18418.89
18,87,2013-01-04,17995.57
18,87,2013-01-11,20200.32
18,87,2013-01-18,18458.3
18,87,2013-01-25,18923.41
18,87,2013-02-01,20756.08
18,87,2013-02-08,21549.35
18,87,2013-02-15,19634.19
18,87,2013-02-22,20014.32
18,87,2013-03-01,19153.68
18,87,2013-03-08,20625.11
18,87,2013-03-15,18842.68
18,87,2013-03-22,19805.38
18,87,2013-03-29,19428.65
18,87,2013-04-05,21015.89
18,87,2013-04-12,18243.57
18,87,2013-04-19,18129.14
18,87,2013-04-26,18034.51
18,87,2013-05-03,18775.59
18,87,2013-05-10,18658.51
18,87,2013-05-17,18794.97
18,87,2013-05-24,18918.22
18,87,2013-05-31,19245.54
18,87,2013-06-07,18968.38
18,87,2013-06-14,19354.05
18,87,2013-06-21,19098.51
18,87,2013-06-28,18633.49
18,87,2013-07-05,20840.27
18,87,2013-07-12,20219.38
18,87,2013-07-19,20016.78
18,87,2013-07-26,17470.54
18,90,2012-11-02,27974.54
18,90,2012-11-09,28796.59
18,90,2012-11-16,28853.19
18,90,2012-11-23,28330.46
18,90,2012-11-30,28706.0
18,90,2012-12-07,28735.08
18,90,2012-12-14,28630.84
18,90,2012-12-21,29538.54
18,90,2012-12-28,25988.76
18,90,2013-01-04,26576.78
18,90,2013-01-11,26195.27
18,90,2013-01-18,26053.08
18,90,2013-01-25,25507.54
18,90,2013-02-01,26372.03
18,90,2013-02-08,26961.41
18,90,2013-02-15,26161.24
18,90,2013-02-22,26620.22
18,90,2013-03-01,28602.68
18,90,2013-03-08,28945.81
18,90,2013-03-15,29374.27
18,90,2013-03-22,26951.38
18,90,2013-03-29,28646.11
18,90,2013-04-05,29106.7
18,90,2013-04-12,25350.73
18,90,2013-04-19,25261.19
18,90,2013-04-26,25275.78
18,90,2013-05-03,26338.08
18,90,2013-05-10,25222.78
18,90,2013-05-17,26330.84
18,90,2013-05-24,23675.41
18,90,2013-05-31,24161.05
18,90,2013-06-07,23989.73
18,90,2013-06-14,24015.7
18,90,2013-06-21,23762.57
18,90,2013-06-28,23901.14
18,90,2013-07-05,24509.97
18,90,2013-07-12,23781.46
18,90,2013-07-19,23377.84
18,90,2013-07-26,23286.73
18,91,2012-11-02,25346.16
18,91,2012-11-09,28806.14
18,91,2012-11-16,28396.73
18,91,2012-11-23,29617.08
18,91,2012-11-30,27666.86
18,91,2012-12-07,28818.24
18,91,2012-12-14,28818.24
18,91,2012-12-21,28841.57
18,91,2012-12-28,29410.62
18,91,2013-01-04,28457.46
18,91,2013-01-11,27231.51
18,91,2013-01-18,26344.35
18,91,2013-01-25,26229.84
18,91,2013-02-01,27028.3
18,91,2013-02-08,29430.35
18,91,2013-02-15,25623.05
18,91,2013-02-22,26011.38
18,91,2013-03-01,27207.97
18,91,2013-03-08,28177.86
18,91,2013-03-15,29024.41
18,91,2013-03-22,27455.95
18,91,2013-03-29,29110.7
18,91,2013-04-05,29001.86
18,91,2013-04-12,24767.54
18,91,2013-04-19,25470.11
18,91,2013-04-26,24866.59
18,91,2013-05-03,25312.3
18,91,2013-05-10,24049.38
18,91,2013-05-17,25114.54
18,91,2013-05-24,22828.19
18,91,2013-05-31,23066.73
18,91,2013-06-07,23278.62
18,91,2013-06-14,23095.41
18,91,2013-06-21,23167.95
18,91,2013-06-28,22751.16
18,91,2013-07-05,24379.81
18,91,2013-07-12,24277.16
18,91,2013-07-19,24056.14
18,91,2013-07-26,22809.57
18,92,2012-11-02,74398.51
18,92,2012-11-09,72320.03
18,92,2012-11-16,72065.16
18,92,2012-11-23,79517.59
18,92,2012-11-30,72190.41
18,92,2012-12-07,72260.73
18,92,2012-12-14,72128.05
18,92,2012-12-21,72642.38
18,92,2012-12-28,78592.78
18,92,2013-01-04,75637.59
18,92,2013-01-11,64414.54
18,92,2013-01-18,62474.3
18,92,2013-01-25,60877.03
18,92,2013-02-01,60063.27
18,92,2013-02-08,64344.19
18,92,2013-02-15,59291.46
18,92,2013-02-22,60858.89
18,92,2013-03-01,62650.92
18,92,2013-03-08,64436.51
18,92,2013-03-15,66161.89
18,92,2013-03-22,61282.73
18,92,2013-03-29,65747.73
18,92,2013-04-05,68360.11
18,92,2013-04-12,61472.35
18,92,2013-04-19,62823.65
18,92,2013-04-26,62348.92
18,92,2013-05-03,67201.32
18,92,2013-05-10,66798.65
18,92,2013-05-17,66803.84
18,92,2013-05-24,62660.86
18,92,2013-05-31,66713.49
18,92,2013-06-07,62057.11
18,92,2013-06-14,64212.11
18,92,2013-06-21,60979.27
18,92,2013-06-28,62278.65
18,92,2013-07-05,65087.19
18,92,2013-07-12,63696.62
18,92,2013-07-19,61025.32
18,92,2013-07-26,59047.54
18,93,2012-11-02,3377.59
18,93,2012-11-09,3587.59
18,93,2012-11-16,3557.84
18,93,2012-11-23,3728.27
18,93,2012-11-30,3479.76
18,93,2012-12-07,3587.59
18,93,2012-12-14,3587.59
18,93,2012-12-21,3587.59
18,93,2012-12-28,3736.38
18,93,2013-01-04,3104.62
18,93,2013-01-11,3208.65
18,93,2013-01-18,3073.76
18,93,2013-01-25,2827.51
