Store,Dept,Date,Weekly_Sales
26,16,2013-06-21,30810.92
26,16,2013-06-28,24554.76
26,16,2013-07-05,25396.41
26,16,2013-07-12,19879.86
26,16,2013-07-19,20289.57
26,16,2013-07-26,13608.57
26,17,2012-11-02,8300.38
26,17,2012-11-09,9336.84
26,17,2012-11-16,9033.19
26,17,2012-11-23,10953.76
26,17,2012-11-30,10415.19
26,17,2012-12-07,10118.46
26,17,2012-12-14,12095.62
26,17,2012-12-21,18279.95
26,17,2012-12-28,11454.22
26,17,2013-01-04,7197.16
26,17,2013-01-11,6302.59
26,17,2013-01-18,6561.81
26,17,2013-01-25,6424.0
26,17,2013-02-01,6821.0
26,17,2013-02-08,7515.51
26,17,2013-02-15,8428.22
26,17,2013-02-22,8258.86
26,17,2013-03-01,7022.08
26,17,2013-03-08,6974.62
26,17,2013-03-15,7337.81
26,17,2013-03-22,6621.32
26,17,2013-03-29,6549.32
26,17,2013-04-05,7109.41
26,17,2013-04-12,6937.16
26,17,2013-04-19,6677.78
26,17,2013-04-26,6659.95
26,17,2013-05-03,6927.84
26,17,2013-05-10,7204.11
26,17,2013-05-17,7065.65
26,17,2013-05-24,7315.78
26,17,2013-05-31,7204.11
26,17,2013-06-07,6404.49
26,17,2013-06-14,6601.62
26,17,2013-06-21,6692.27
26,17,2013-06-28,6778.7
26,17,2013-07-05,6924.97
26,17,2013-07-12,6797.92
26,17,2013-07-19,6360.76
26,17,2013-07-26,6693.43
26,18,2012-11-02,10117.49
26,18,2012-11-09,6378.35
26,18,2012-11-16,8071.16
26,18,2012-11-23,16152.08
26,18,2012-11-30,21909.73
26,18,2012-12-07,23586.59
26,18,2012-12-14,21958.7
26,18,2012-12-21,19899.38
26,18,2012-12-28,14683.16
26,18,2013-01-04,3882.73
26,18,2013-01-11,787.3
26,18,2013-01-18,1028.59
26,18,2013-01-25,710.95
26,18,2013-02-01,1049.0
26,18,2013-02-08,1974.49
26,18,2013-02-15,3881.08
26,18,2013-02-22,396.27
26,18,2013-03-01,425.95
26,18,2013-03-08,428.46
26,18,2013-03-15,510.68
26,18,2013-03-22,667.19
26,18,2013-03-29,1862.32
26,18,2013-04-05,5846.19
26,18,2013-04-12,1176.86
26,18,2013-04-19,136.57
26,18,2013-05-24,1.76
26,18,2013-07-12,1.49
26,19,2012-11-02,1580.11
26,19,2012-11-09,1374.19
26,19,2012-11-16,1644.38
26,19,2012-11-23,1350.14
26,19,2012-11-30,1911.08
26,19,2012-12-07,1449.62
26,19,2012-12-14,1613.81
26,19,2012-12-21,1968.97
26,19,2012-12-28,1371.57
26,19,2013-01-04,955.3
26,19,2013-01-11,1105.78
26,19,2013-01-18,1027.76
26,19,2013-01-25,1023.7
26,19,2013-02-01,1121.05
26,19,2013-02-08,985.97
26,19,2013-02-15,1247.62
26,19,2013-02-22,1164.22
26,19,2013-03-01,1185.41
26,19,2013-03-08,1260.41
26,19,2013-03-15,1447.16
26,19,2013-03-22,1216.19
26,19,2013-03-29,1378.62
26,19,2013-04-05,1453.81
26,19,2013-04-12,1390.46
26,19,2013-04-19,1125.43
26,19,2013-04-26,1149.84
26,19,2013-05-03,1205.41
26,19,2013-05-10,984.68
26,19,2013-05-17,1236.92
26,19,2013-05-24,944.86
26,19,2013-05-31,1039.81
26,19,2013-06-07,1025.08
26,19,2013-06-14,932.57
26,19,2013-06-21,1017.16
26,19,2013-06-28,1076.73
26,19,2013-07-05,1050.24
26,19,2013-07-12,1061.38
26,19,2013-07-19,873.86
26,19,2013-07-26,1162.24
26,20,2012-11-02,2978.59
26,20,2012-11-09,2900.57
26,20,2012-11-16,2759.38
26,20,2012-11-23,3808.59
26,20,2012-11-30,3150.46
26,20,2012-12-07,2891.0
26,20,2012-12-14,3192.57
26,20,2012-12-21,3591.22
26,20,2012-12-28,3106.11
26,20,2013-01-04,2471.73
26,20,2013-01-11,2441.84
26,20,2013-01-18,2248.43
26,20,2013-01-25,2486.08
26,20,2013-02-01,2688.43
26,20,2013-02-08,2909.81
26,20,2013-02-15,3287.46
26,20,2013-02-22,3386.03
26,20,2013-03-01,3506.76
26,20,2013-03-08,4256.51
26,20,2013-03-15,4182.7
26,20,2013-03-22,3797.81
26,20,2013-03-29,3793.38
26,20,2013-04-05,3510.22
26,20,2013-04-12,2866.16
26,20,2013-04-19,2786.27
26,20,2013-04-26,2877.81
26,20,2013-05-03,3214.7
26,20,2013-05-10,3233.19
26,20,2013-05-17,3461.32
26,20,2013-05-24,3463.51
26,20,2013-05-31,3450.86
26,20,2013-06-07,3835.03
26,20,2013-06-14,3540.35
26,20,2013-06-21,3810.11
26,20,2013-06-28,4514.62
26,20,2013-07-05,4839.3
26,20,2013-07-12,4061.84
26,20,2013-07-19,3868.89
26,20,2013-07-26,4193.59
26,21,2012-11-02,5545.86
26,21,2012-11-09,5241.19
26,21,2012-11-16,5279.7
26,21,2012-11-23,6203.22
26,21,2012-11-30,6160.59
26,21,2012-12-07,6403.89
26,21,2012-12-14,6913.7
26,21,2012-12-21,8945.08
26,21,2012-12-28,5586.57
26,21,2013-01-04,4655.03
26,21,2013-01-11,3918.7
26,21,2013-01-18,3755.3
26,21,2013-01-25,4296.08
26,21,2013-02-01,4883.97
26,21,2013-02-08,5116.59
26,21,2013-02-15,4884.38
26,21,2013-02-22,4961.95
26,21,2013-03-01,4718.51
26,21,2013-03-08,4828.41
26,21,2013-03-15,4827.95
26,21,2013-03-22,5038.38
26,21,2013-03-29,5348.11
26,21,2013-04-05,5741.95
26,21,2013-04-12,5658.46
26,21,2013-04-19,5204.97
26,21,2013-04-26,4863.57
26,21,2013-05-03,5017.7
26,21,2013-05-10,4439.22
26,21,2013-05-17,5035.84
26,21,2013-05-24,4162.73
26,21,2013-05-31,4360.73
26,21,2013-06-07,4996.89
26,21,2013-06-14,4821.3
26,21,2013-06-21,4952.27
26,21,2013-06-28,5537.97
26,21,2013-07-05,6289.43
26,21,2013-07-12,6458.7
26,21,2013-07-19,6135.97
26,21,2013-07-26,6362.0
26,22,2012-11-02,5839.43
26,22,2012-11-09,5490.41
26,22,2012-11-16,5272.38
26,22,2012-11-23,12188.11
26,22,2012-11-30,9346.95
26,22,2012-12-07,7518.27
26,22,2012-12-14,9737.51
26,22,2012-12-21,13541.38
26,22,2012-12-28,7549.24
26,22,2013-01-04,4606.54
26,22,2013-01-11,4391.24
26,22,2013-01-18,4054.46
26,22,2013-01-25,4851.46
26,22,2013-02-01,5288.03
26,22,2013-02-08,5606.11
26,22,2013-02-15,5955.97
26,22,2013-02-22,6038.51
26,22,2013-03-01,5861.41
26,22,2013-03-08,6003.86
26,22,2013-03-15,6028.24
26,22,2013-03-22,5415.24
26,22,2013-03-29,5710.32
26,22,2013-04-05,5500.92
26,22,2013-04-12,5091.59
26,22,2013-04-19,4873.35
26,22,2013-04-26,4540.73
26,22,2013-05-03,4805.0
26,22,2013-05-10,4665.46
26,22,2013-05-17,4792.65
26,22,2013-05-24,4621.7
26,22,2013-05-31,4750.27
26,22,2013-06-07,4633.89
26,22,2013-06-14,5119.68
26,22,2013-06-21,5021.03
26,22,2013-06-28,5194.46
26,22,2013-07-05,6696.19
26,22,2013-07-12,6870.43
26,22,2013-07-19,6327.59
26,22,2013-07-26,6939.57
26,23,2012-11-02,14609.57
26,23,2012-11-09,13612.81
26,23,2012-11-16,11948.57
26,23,2012-11-23,19422.43
26,23,2012-11-30,20062.08
26,23,2012-12-07,21297.05
26,23,2012-12-14,24443.86
26,23,2012-12-21,37620.65
26,23,2012-12-28,13547.54
26,23,2013-01-04,8362.38
26,23,2013-01-11,7381.57
26,23,2013-01-18,6930.51
26,23,2013-01-25,8222.22
26,23,2013-02-01,8352.16
26,23,2013-02-08,10824.78
26,23,2013-02-15,11227.03
26,23,2013-02-22,10743.22
26,23,2013-03-01,10185.49
26,23,2013-03-08,10852.05
26,23,2013-03-15,10895.03
26,23,2013-03-22,10686.7
26,23,2013-03-29,10411.11
26,23,2013-04-05,10374.27
26,23,2013-04-12,9829.86
26,23,2013-04-19,10199.24
26,23,2013-04-26,10268.38
26,23,2013-05-03,10609.16
26,23,2013-05-10,11260.7
26,23,2013-05-17,10595.32
26,23,2013-05-24,13503.57
26,23,2013-05-31,13534.54
26,23,2013-06-07,15053.43
26,23,2013-06-14,13796.32
26,23,2013-06-21,13591.49
26,23,2013-06-28,14702.51
26,23,2013-07-05,15235.73
26,23,2013-07-12,13422.16
26,23,2013-07-19,13811.59
26,23,2013-07-26,12329.95
26,24,2012-11-02,2734.68
26,24,2012-11-09,3147.84
26,24,2012-11-16,2640.86
26,24,2012-11-23,5676.89
26,24,2012-11-30,5779.95
26,24,2012-12-07,5059.27
26,24,2012-12-14,4954.92
26,24,2012-12-21,5588.7
26,24,2012-12-28,1694.35
26,24,2013-01-04,1178.38
26,24,2013-01-11,1183.65
26,24,2013-01-18,1339.35
26,24,2013-01-25,1233.76
26,24,2013-02-01,1812.51
26,24,2013-02-08,1951.59
26,24,2013-02-15,2150.24
26,24,2013-02-22,2080.97
26,24,2013-03-01,2054.68
26,24,2013-03-08,1812.05
26,24,2013-03-15,1843.35
26,24,2013-03-22,1857.62
26,24,2013-03-29,1839.51
26,24,2013-04-05,2696.16
26,24,2013-04-12,2678.43
26,24,2013-04-19,2478.11
26,24,2013-04-26,2423.73
26,24,2013-05-03,2143.92
26,24,2013-05-10,1956.59
26,24,2013-05-17,1739.65
26,24,2013-05-24,2049.73
26,24,2013-05-31,2056.0
26,24,2013-06-07,2192.14
26,24,2013-06-14,2013.54
26,24,2013-06-21,2191.84
26,24,2013-06-28,2126.81
26,24,2013-07-05,2339.57
26,24,2013-07-12,2132.89
26,24,2013-07-19,2107.65
26,24,2013-07-26,2097.95
26,25,2012-11-02,5903.62
26,25,2012-11-09,8395.35
26,25,2012-11-16,6083.68
26,25,2012-11-23,8346.0
26,25,2012-11-30,7729.11
26,25,2012-12-07,7850.49
26,25,2012-12-14,8004.81
26,25,2012-12-21,8570.7
26,25,2012-12-28,5491.46
26,25,2013-01-04,3242.3
26,25,2013-01-11,4111.32
26,25,2013-01-18,4264.76
26,25,2013-01-25,3548.51
26,25,2013-02-01,4261.41
26,25,2013-02-08,4118.95
26,25,2013-02-15,4195.46
26,25,2013-02-22,4084.24
26,25,2013-03-01,4394.14
26,25,2013-03-08,4263.03
26,25,2013-03-15,5387.86
26,25,2013-03-22,4653.54
26,25,2013-03-29,5070.08
26,25,2013-04-05,5357.97
26,25,2013-04-12,6061.76
26,25,2013-04-19,6210.11
26,25,2013-04-26,6329.19
26,25,2013-05-03,6913.11
26,25,2013-05-10,7177.86
26,25,2013-05-17,6662.27
26,25,2013-05-24,7396.16
26,25,2013-05-31,7529.86
26,25,2013-06-07,7379.46
26,25,2013-06-14,6851.19
26,25,2013-06-21,7019.51
26,25,2013-06-28,7268.97
26,25,2013-07-05,7551.0
26,25,2013-07-12,6213.11
26,25,2013-07-19,6376.57
26,25,2013-07-26,6871.84
26,26,2012-11-02,4163.78
26,26,2012-11-09,4540.19
26,26,2012-11-16,3307.78
26,26,2012-11-23,5561.22
26,26,2012-11-30,5574.68
26,26,2012-12-07,4806.3
26,26,2012-12-14,5445.84
26,26,2012-12-21,6259.62
26,26,2012-12-28,2027.54
26,26,2013-01-04,1982.76
26,26,2013-01-11,2136.86
26,26,2013-01-18,2239.19
26,26,2013-01-25,2264.78
26,26,2013-02-01,3014.14
26,26,2013-02-08,3344.59
26,26,2013-02-15,3333.7
26,26,2013-02-22,3324.46
26,26,2013-03-01,3370.19
26,26,2013-03-08,3322.62
26,26,2013-03-15,3417.86
26,26,2013-03-22,3176.62
26,26,2013-03-29,3655.24
26,26,2013-04-05,4103.41
26,26,2013-04-12,4331.46
26,26,2013-04-19,3045.22
26,26,2013-04-26,2672.0
26,26,2013-05-03,2956.0
26,26,2013-05-10,2657.95
26,26,2013-05-17,2440.78
26,26,2013-05-24,2799.68
26,26,2013-05-31,2807.76
26,26,2013-06-07,2936.54
26,26,2013-06-14,2758.86
26,26,2013-06-21,2784.3
26,26,2013-06-28,2863.76
26,26,2013-07-05,2892.3
26,26,2013-07-12,2234.54
26,26,2013-07-19,2282.59
26,26,2013-07-26,2709.84
26,27,2012-11-02,1457.3
26,27,2012-11-09,1432.89
26,27,2012-11-16,1390.14
26,27,2012-11-23,1430.43
26,27,2012-11-30,1578.76
26,27,2012-12-07,1738.32
26,27,2012-12-14,1949.84
26,27,2012-12-21,3220.97
26,27,2012-12-28,1299.38
26,27,2013-01-04,976.14
26,27,2013-01-11,832.62
26,27,2013-01-18,762.73
26,27,2013-01-25,778.16
26,27,2013-02-01,903.03
26,27,2013-02-08,1009.24
26,27,2013-02-15,946.22
26,27,2013-02-22,942.22
26,27,2013-03-01,968.11
26,27,2013-03-08,834.19
26,27,2013-03-15,849.68
26,27,2013-03-22,843.97
26,27,2013-03-29,866.14
26,27,2013-04-05,826.3
26,27,2013-04-12,835.84
26,27,2013-04-19,846.81
26,27,2013-04-26,766.7
26,27,2013-05-03,831.49
26,27,2013-05-10,807.51
26,27,2013-05-17,836.76
26,27,2013-05-24,819.11
26,27,2013-05-31,816.59
26,27,2013-06-07,732.51
26,27,2013-06-14,691.38
26,27,2013-06-21,729.11
26,27,2013-06-28,746.0
26,27,2013-07-05,742.92
26,27,2013-07-12,738.32
26,27,2013-07-19,709.76
26,27,2013-07-26,694.73
26,28,2012-11-02,496.92
26,28,2012-11-09,515.81
26,28,2012-11-16,444.49
26,28,2012-11-23,433.11
26,28,2012-11-30,491.11
26,28,2012-12-07,560.43
26,28,2012-12-14,504.73
26,28,2012-12-21,514.89
26,28,2012-12-28,360.81
26,28,2013-01-04,305.43
26,28,2013-01-11,260.49
26,28,2013-01-18,248.76
26,28,2013-01-25,246.59
26,28,2013-02-01,261.11
26,28,2013-02-08,317.78
26,28,2013-02-15,367.76
26,28,2013-02-22,294.43
26,28,2013-03-01,290.92
26,28,2013-03-08,314.78
26,28,2013-03-15,340.95
26,28,2013-03-22,350.16
26,28,2013-03-29,319.62
26,28,2013-04-05,363.32
26,28,2013-04-12,386.32
26,28,2013-04-19,379.05
26,28,2013-04-26,368.41
26,28,2013-05-03,371.68
26,28,2013-05-10,299.41
26,28,2013-05-17,386.81
26,28,2013-05-24,308.51
26,28,2013-05-31,362.3
26,28,2013-06-07,268.81
26,28,2013-06-14,286.41
26,28,2013-06-21,239.65
26,28,2013-06-28,256.22
26,28,2013-07-05,180.32
26,28,2013-07-12,172.86
26,28,2013-07-19,170.89
26,28,2013-07-26,236.65
26,29,2012-11-02,3749.27
26,29,2012-11-09,3818.11
26,29,2012-11-16,3819.27
26,29,2012-11-23,4428.41
26,29,2012-11-30,4547.76
26,29,2012-12-07,4505.92
26,29,2012-12-14,5982.84
26,29,2012-12-21,8643.78
26,29,2012-12-28,3817.19
26,29,2013-01-04,2656.59
26,29,2013-01-11,2405.22
26,29,2013-01-18,2313.65
26,29,2013-01-25,2843.22
26,29,2013-02-01,2779.16
26,29,2013-02-08,3738.43
26,29,2013-02-15,4015.57
26,29,2013-02-22,3627.73
26,29,2013-03-01,3000.46
26,29,2013-03-08,2938.46
26,29,2013-03-15,2990.27
26,29,2013-03-22,2965.62
26,29,2013-03-29,2855.68
26,29,2013-04-05,2971.78
26,29,2013-04-12,2680.24
26,29,2013-04-19,2582.81
26,29,2013-04-26,2652.03
26,29,2013-05-03,2749.46
26,29,2013-05-10,2819.41
26,29,2013-05-17,2558.05
26,29,2013-05-24,2535.35
26,29,2013-05-31,2473.7
26,29,2013-06-07,2535.38
26,29,2013-06-14,2658.92
26,29,2013-06-21,2583.27
26,29,2013-06-28,2996.73
26,29,2013-07-05,3290.57
26,29,2013-07-12,3417.68
26,29,2013-07-19,3264.78
26,29,2013-07-26,3177.65
26,30,2012-11-02,1859.08
26,30,2012-11-09,1629.27
26,30,2012-11-16,1600.59
26,30,2012-11-23,1589.16
26,30,2012-11-30,1676.84
26,30,2012-12-07,1760.92
26,30,2012-12-14,1790.95
26,30,2012-12-21,1988.49
26,30,2012-12-28,1654.81
26,30,2013-01-04,1654.38
26,30,2013-01-11,1517.62
26,30,2013-01-18,1404.27
26,30,2013-01-25,1415.0
26,30,2013-02-01,1746.11
26,30,2013-02-08,2375.41
26,30,2013-02-15,2165.3
26,30,2013-02-22,2047.16
26,30,2013-03-01,2226.7
26,30,2013-03-08,2239.08
26,30,2013-03-15,2486.76
26,30,2013-03-22,2367.43
26,30,2013-03-29,2332.03
26,30,2013-04-05,2147.84
26,30,2013-04-12,2218.19
26,30,2013-04-19,2230.22
26,30,2013-04-26,2191.89
26,30,2013-05-03,2277.78
26,30,2013-05-10,2477.46
26,30,2013-05-17,2228.19
26,30,2013-05-24,2489.97
26,30,2013-05-31,2349.24
26,30,2013-06-07,2262.43
26,30,2013-06-14,2413.49
26,30,2013-06-21,2330.27
26,30,2013-06-28,2604.51
26,30,2013-07-05,2746.35
26,30,2013-07-12,2802.81
26,30,2013-07-19,2642.84
26,30,2013-07-26,2702.19
26,31,2012-11-02,1437.08
26,31,2012-11-09,1462.08
26,31,2012-11-16,1218.43
26,31,2012-11-23,1514.3
26,31,2012-11-30,1601.54
26,31,2012-12-07,1789.19
26,31,2012-12-14,2250.03
26,31,2012-12-21,3495.03
26,31,2012-12-28,1693.73
26,31,2013-01-04,1085.49
26,31,2013-01-11,845.49
26,31,2013-01-18,839.81
26,31,2013-01-25,1047.49
26,31,2013-02-01,954.46
26,31,2013-02-08,1097.65
26,31,2013-02-15,1047.16
26,31,2013-02-22,987.19
26,31,2013-03-01,932.14
26,31,2013-03-08,913.16
26,31,2013-03-15,970.32
26,31,2013-03-22,971.32
26,31,2013-03-29,991.97
26,31,2013-04-05,974.27
26,31,2013-04-12,1001.0
26,31,2013-04-19,914.65
26,31,2013-04-26,877.89
26,31,2013-05-03,945.0
26,31,2013-05-10,952.43
26,31,2013-05-17,959.03
26,31,2013-05-24,939.81
26,31,2013-05-31,993.51
26,31,2013-06-07,1006.7
26,31,2013-06-14,1003.95
26,31,2013-06-21,1059.32
26,31,2013-06-28,1112.19
26,31,2013-07-05,1296.19
26,31,2013-07-12,1002.7
26,31,2013-07-19,1078.03
26,31,2013-07-26,941.24
26,32,2012-11-02,3502.03
26,32,2012-11-09,3189.86
26,32,2012-11-16,3272.46
26,32,2012-11-23,4416.78
26,32,2012-11-30,4443.32
26,32,2012-12-07,6511.08
26,32,2012-12-14,8683.49
26,32,2012-12-21,17905.95
26,32,2012-12-28,6865.92
26,32,2013-01-04,2430.41
26,32,2013-01-11,2112.35
26,32,2013-01-18,2303.24
26,32,2013-01-25,2322.32
26,32,2013-02-01,3201.51
26,32,2013-02-08,5253.68
26,32,2013-02-15,6657.16
26,32,2013-02-22,3754.92
26,32,2013-03-01,3559.27
26,32,2013-03-08,3392.24
26,32,2013-03-15,3642.35
26,32,2013-03-22,3532.84
26,32,2013-03-29,3127.68
26,32,2013-04-05,3428.19
26,32,2013-04-12,3607.86
26,32,2013-04-19,3602.92
26,32,2013-04-26,3748.86
26,32,2013-05-03,4032.84
26,32,2013-05-10,4385.78
26,32,2013-05-17,3679.11
26,32,2013-05-24,3880.86
26,32,2013-05-31,3340.16
26,32,2013-06-07,4067.81
26,32,2013-06-14,4138.68
26,32,2013-06-21,4355.08
26,32,2013-06-28,4425.35
26,32,2013-07-05,5539.54
26,32,2013-07-12,4772.95
26,32,2013-07-19,4526.14
26,32,2013-07-26,4538.54
26,33,2012-11-02,3217.38
26,33,2012-11-09,2944.65
26,33,2012-11-16,2728.68
26,33,2012-11-23,5848.81
26,33,2012-11-30,4977.97
26,33,2012-12-07,4843.27
26,33,2012-12-14,5868.19
26,33,2012-12-21,9653.57
26,33,2012-12-28,2392.3
26,33,2013-01-04,1528.65
26,33,2013-01-11,1459.51
26,33,2013-01-18,1481.49
26,33,2013-01-25,1707.0
26,33,2013-02-01,1842.59
26,33,2013-02-08,2776.7
26,33,2013-02-15,2439.0
26,33,2013-02-22,2263.57
26,33,2013-03-01,2455.43
26,33,2013-03-08,2476.89
26,33,2013-03-15,2242.7
26,33,2013-03-22,2150.68
26,33,2013-03-29,2577.78
26,33,2013-04-05,2838.27
26,33,2013-04-12,3069.43
26,33,2013-04-19,2892.73
26,33,2013-04-26,2170.73
26,33,2013-05-03,2367.81
26,33,2013-05-10,2181.27
26,33,2013-05-17,2091.49
26,33,2013-05-24,2191.22
26,33,2013-05-31,2304.84
26,33,2013-06-07,2387.46
26,33,2013-06-14,2295.43
26,33,2013-06-21,2426.73
26,33,2013-06-28,2977.92
26,33,2013-07-05,2980.68
26,33,2013-07-12,2690.92
26,33,2013-07-19,2674.14
26,33,2013-07-26,3019.95
26,34,2012-11-02,7517.68
26,34,2012-11-09,7093.14
26,34,2012-11-16,6179.73
26,34,2012-11-23,7591.11
26,34,2012-11-30,7317.59
26,34,2012-12-07,7123.54
26,34,2012-12-14,7956.24
26,34,2012-12-21,9821.03
26,34,2012-12-28,7517.7
26,34,2013-01-04,5327.0
26,34,2013-01-11,4466.3
26,34,2013-01-18,4243.03
26,34,2013-01-25,4401.86
26,34,2013-02-01,4748.86
26,34,2013-02-08,6873.95
26,34,2013-02-15,6740.59
26,34,2013-02-22,6530.27
26,34,2013-03-01,6919.14
26,34,2013-03-08,6929.65
26,34,2013-03-15,6646.24
26,34,2013-03-22,6538.24
26,34,2013-03-29,6871.16
26,34,2013-04-05,7486.43
26,34,2013-04-12,7527.97
26,34,2013-04-19,7272.08
26,34,2013-04-26,7127.76
26,34,2013-05-03,7467.3
26,34,2013-05-10,8658.95
26,34,2013-05-17,7617.86
26,34,2013-05-24,10251.08
26,34,2013-05-31,9791.49
26,34,2013-06-07,9137.59
26,34,2013-06-14,8812.86
26,34,2013-06-21,9059.95
26,34,2013-06-28,8290.41
26,34,2013-07-05,8961.65
26,34,2013-07-12,8066.57
26,34,2013-07-19,8821.14
26,34,2013-07-26,7880.59
26,35,2012-11-02,1646.81
26,35,2012-11-09,1869.41
26,35,2012-11-16,1886.24
26,35,2012-11-23,1859.84
26,35,2012-11-30,1734.32
26,35,2012-12-07,2113.0
26,35,2012-12-14,1928.92
26,35,2012-12-21,2536.95
26,35,2012-12-28,1620.41
26,35,2013-01-04,1152.73
26,35,2013-01-11,1108.41
26,35,2013-01-18,1052.38
26,35,2013-01-25,1062.84
26,35,2013-02-01,1407.73
26,35,2013-02-08,1599.73
26,35,2013-02-15,1569.03
26,35,2013-02-22,1501.05
26,35,2013-03-01,1704.51
26,35,2013-03-08,1634.05
26,35,2013-03-15,1734.89
26,35,2013-03-22,1723.7
26,35,2013-03-29,1884.03
26,35,2013-04-05,2140.89
26,35,2013-04-12,2097.46
26,35,2013-04-19,1774.41
26,35,2013-04-26,1615.62
26,35,2013-05-03,1654.73
26,35,2013-05-10,2089.89
26,35,2013-05-17,1727.41
26,35,2013-05-24,2318.81
26,35,2013-05-31,2230.0
26,35,2013-06-07,2225.35
26,35,2013-06-14,2288.08
26,35,2013-06-21,2256.05
26,35,2013-06-28,2105.03
26,35,2013-07-05,2117.78
26,35,2013-07-12,1623.46
26,35,2013-07-19,1762.68
26,35,2013-07-26,1439.68
26,36,2012-11-02,930.35
26,36,2012-11-09,743.51
26,36,2012-11-16,617.19
26,36,2012-11-23,1266.89
26,36,2012-11-30,1563.54
26,36,2012-12-07,1210.11
26,36,2012-12-14,1130.86
26,36,2012-12-21,1862.59
26,36,2012-12-28,957.38
26,36,2013-01-04,541.95
26,36,2013-01-11,561.76
26,36,2013-01-18,498.38
26,36,2013-01-25,439.49
26,36,2013-02-01,689.7
26,36,2013-02-08,950.7
26,36,2013-02-15,820.03
26,36,2013-02-22,751.78
26,36,2013-03-01,664.73
26,36,2013-03-08,583.57
26,36,2013-03-15,877.11
26,36,2013-03-22,868.78
26,36,2013-03-29,884.86
26,36,2013-04-05,826.0
26,36,2013-04-12,775.81
26,36,2013-04-19,686.97
26,36,2013-04-26,610.3
26,36,2013-05-03,611.54
26,36,2013-05-10,874.08
26,36,2013-05-17,797.95
26,36,2013-05-24,1331.73
26,36,2013-05-31,1325.03
26,36,2013-06-07,1423.24
26,36,2013-06-14,1401.05
26,36,2013-06-21,1658.46
26,36,2013-06-28,1710.38
26,36,2013-07-05,1253.86
26,36,2013-07-12,546.81
26,36,2013-07-19,435.35
26,36,2013-07-26,358.59
26,38,2012-11-02,91682.92
26,38,2012-11-09,102897.84
26,38,2012-11-16,97867.16
26,38,2012-11-23,90835.95
26,38,2012-11-30,98876.78
26,38,2012-12-07,98658.32
26,38,2012-12-14,99560.51
26,38,2012-12-21,94440.89
26,38,2012-12-28,92020.81
26,38,2013-01-04,115876.3
26,38,2013-01-11,102186.54
26,38,2013-01-18,97266.84
26,38,2013-01-25,100362.03
26,38,2013-02-01,111662.78
26,38,2013-02-08,93394.14
26,38,2013-02-15,109568.41
26,38,2013-02-22,108303.68
26,38,2013-03-01,109175.0
26,38,2013-03-08,110641.35
26,38,2013-03-15,104524.57
26,38,2013-03-22,107098.89
26,38,2013-03-29,114589.03
26,38,2013-04-05,115523.11
26,38,2013-04-12,105202.19
26,38,2013-04-19,96976.08
26,38,2013-04-26,109921.62
26,38,2013-05-03,110320.81
26,38,2013-05-10,103075.92
26,38,2013-05-17,105456.46
26,38,2013-05-24,101942.27
26,38,2013-05-31,102831.7
26,38,2013-06-07,97915.43
26,38,2013-06-14,102294.73
26,38,2013-06-21,99716.92
26,38,2013-06-28,103567.81
26,38,2013-07-05,102818.7
26,38,2013-07-12,104330.95
26,38,2013-07-19,100372.32
26,38,2013-07-26,103328.0
26,40,2012-11-02,37527.68
26,40,2012-11-09,37841.0
26,40,2012-11-16,35452.76
26,40,2012-11-23,33228.11
26,40,2012-11-30,38386.92
26,40,2012-12-07,37227.11
26,40,2012-12-14,38361.7
26,40,2012-12-21,39395.14
26,40,2012-12-28,35560.54
26,40,2013-01-04,36763.92
26,40,2013-01-11,36807.59
26,40,2013-01-18,36601.65
26,40,2013-01-25,36966.76
26,40,2013-02-01,38052.27
26,40,2013-02-08,38928.14
26,40,2013-02-15,38036.62
26,40,2013-02-22,37719.81
26,40,2013-03-01,37592.08
26,40,2013-03-08,37490.11
26,40,2013-03-15,37786.0
26,40,2013-03-22,37250.35
26,40,2013-03-29,37422.11
26,40,2013-04-05,37752.27
26,40,2013-04-12,37184.0
26,40,2013-04-19,35630.59
26,40,2013-04-26,35293.57
26,40,2013-05-03,35961.22
26,40,2013-05-10,35572.89
26,40,2013-05-17,35508.81
26,40,2013-05-24,36258.0
26,40,2013-05-31,36378.78
26,40,2013-06-07,37778.22
26,40,2013-06-14,36646.7
26,40,2013-06-21,37358.16
26,40,2013-06-28,38006.7
26,40,2013-07-05,39289.05
26,40,2013-07-12,39535.08
26,40,2013-07-19,38907.11
26,40,2013-07-26,38256.38
26,41,2012-11-02,731.49
26,41,2012-11-09,624.16
26,41,2012-11-16,557.38
26,41,2012-11-23,727.08
26,41,2012-11-30,1175.0
26,41,2012-12-07,954.54
26,41,2012-12-14,1709.19
26,41,2012-12-21,2501.54
26,41,2012-12-28,1885.19
26,41,2013-01-04,707.03
26,41,2013-01-11,716.22
26,41,2013-01-18,845.0
26,41,2013-01-25,625.95
26,41,2013-02-01,960.19
26,41,2013-02-08,1164.11
26,41,2013-02-15,1764.97
26,41,2013-02-22,1416.43
26,41,2013-03-01,1060.81
26,41,2013-03-08,1099.41
26,41,2013-03-15,1308.54
26,41,2013-03-22,1223.89
26,41,2013-03-29,1164.76
26,41,2013-04-05,1320.41
26,41,2013-04-12,1357.73
26,41,2013-04-19,1337.35
26,41,2013-04-26,1375.68
26,41,2013-05-03,1438.62
26,41,2013-05-10,1484.0
26,41,2013-05-17,1453.57
26,41,2013-05-24,1366.76
