Store,Dept,Date,Weekly_Sales,IsHoliday
24,28,2013-07-05,333.24,False
24,28,2013-07-12,377.68,False
24,28,2013-07-19,358.78,False
24,28,2013-07-26,371.03,False
24,29,2012-11-02,5685.62,False
24,29,2012-11-09,5718.08,False
24,29,2012-11-16,5504.19,False
24,29,2012-11-23,8243.86,True
24,29,2012-11-30,7714.24,False
24,29,2012-12-07,8161.24,False
24,29,2012-12-14,10467.41,False
24,29,2012-12-21,14981.62,False
24,29,2012-12-28,7604.19,True
24,29,2013-01-04,4556.86,False
24,29,2013-01-11,4336.7,False
24,29,2013-01-18,4976.14,False
24,29,2013-01-25,4448.51,False
24,29,2013-02-01,4433.43,False
24,29,2013-02-08,5637.57,True
24,29,2013-02-15,5585.59,False
24,29,2013-02-22,5001.81,False
24,29,2013-03-01,4682.22,False
24,29,2013-03-08,4868.57,False
24,29,2013-03-15,4636.7,False
24,29,2013-03-22,4548.41,False
24,29,2013-03-29,4567.92,False
24,29,2013-04-05,4589.73,False
24,29,2013-04-12,4212.81,False
24,29,2013-04-19,4222.7,False
24,29,2013-04-26,4282.08,False
24,29,2013-05-03,4924.86,False
24,29,2013-05-10,5033.86,False
24,29,2013-05-17,5006.73,False
24,29,2013-05-24,5055.92,False
24,29,2013-05-31,4761.86,False
24,29,2013-06-07,4689.76,False
24,29,2013-06-14,4782.76,False
24,29,2013-06-21,4730.38,False
24,29,2013-06-28,5989.05,False
24,29,2013-07-05,6134.62,False
24,29,2013-07-12,6135.76,False
24,29,2013-07-19,6068.16,False
24,29,2013-07-26,5574.92,False
24,30,2012-11-02,3569.08,False
24,30,2012-11-09,2906.03,False
24,30,2012-11-16,2631.08,False
24,30,2012-11-23,2906.54,True
24,30,2012-11-30,2886.7,False
24,30,2012-12-07,2735.49,False
24,30,2012-12-14,3019.05,False
24,30,2012-12-21,3540.78,False
24,30,2012-12-28,3403.35,True
24,30,2013-01-04,2631.84,False
24,30,2013-01-11,2595.19,False
24,30,2013-01-18,2756.81,False
24,30,2013-01-25,2381.05,False
24,30,2013-02-01,3094.46,False
24,30,2013-02-08,3750.57,True
24,30,2013-02-15,3587.54,False
24,30,2013-02-22,3652.62,False
24,30,2013-03-01,3406.73,False
24,30,2013-03-08,3467.92,False
24,30,2013-03-15,3583.54,False
24,30,2013-03-22,3586.49,False
24,30,2013-03-29,3561.46,False
24,30,2013-04-05,3626.43,False
24,30,2013-04-12,3334.65,False
24,30,2013-04-19,3594.24,False
24,30,2013-04-26,3396.65,False
24,30,2013-05-03,3904.54,False
24,30,2013-05-10,4093.84,False
24,30,2013-05-17,4202.38,False
24,30,2013-05-24,4207.81,False
24,30,2013-05-31,4297.38,False
24,30,2013-06-07,4388.78,False
24,30,2013-06-14,4279.05,False
24,30,2013-06-21,4323.16,False
24,30,2013-06-28,4964.16,False
24,30,2013-07-05,4888.76,False
24,30,2013-07-12,4924.97,False
24,30,2013-07-19,4691.92,False
24,30,2013-07-26,4142.49,False
24,31,2012-11-02,2213.54,False
24,31,2012-11-09,3368.89,False
24,31,2012-11-16,2819.32,False
24,31,2012-11-23,4195.11,True
24,31,2012-11-30,4196.08,False
24,31,2012-12-07,4279.41,False
24,31,2012-12-14,5173.19,False
24,31,2012-12-21,7318.59,False
24,31,2012-12-28,3405.62,True
24,31,2013-01-04,1836.27,False
24,31,2013-01-11,1615.92,False
24,31,2013-01-18,1329.68,False
24,31,2013-01-25,1557.14,False
24,31,2013-02-01,1374.41,False
24,31,2013-02-08,1592.3,True
24,31,2013-02-15,1278.76,False
24,31,2013-02-22,1405.11,False
24,31,2013-03-01,1023.59,False
24,31,2013-03-08,1109.89,False
24,31,2013-03-15,1141.65,False
24,31,2013-03-22,1224.73,False
24,31,2013-03-29,1358.03,False
24,31,2013-04-05,1410.3,False
24,31,2013-04-12,1338.46,False
24,31,2013-04-19,1336.35,False
24,31,2013-04-26,1372.62,False
24,31,2013-05-03,1421.32,False
24,31,2013-05-10,1481.14,False
24,31,2013-05-17,1644.54,False
24,31,2013-05-24,1792.08,False
24,31,2013-05-31,1870.46,False
24,31,2013-06-07,1783.89,False
24,31,2013-06-14,1851.19,False
24,31,2013-06-21,1797.14,False
24,31,2013-06-28,1888.92,False
24,31,2013-07-05,2275.35,False
24,31,2013-07-12,2145.7,False
24,31,2013-07-19,2302.73,False
24,31,2013-07-26,2469.35,False
24,32,2012-11-02,5784.78,False
24,32,2012-11-09,6143.73,False
24,32,2012-11-16,6188.73,False
24,32,2012-11-23,7757.57,True
24,32,2012-11-30,7292.43,False
24,32,2012-12-07,9254.3,False
24,32,2012-12-14,12096.19,False
24,32,2012-12-21,28221.54,False
24,32,2012-12-28,10143.08,True
24,32,2013-01-04,3459.43,False
24,32,2013-01-11,3420.11,False
24,32,2013-01-18,3389.95,False
24,32,2013-01-25,3002.73,False
24,32,2013-02-01,5425.51,False
24,32,2013-02-08,8688.32,True
24,32,2013-02-15,10579.0,False
24,32,2013-02-22,7008.86,False
24,32,2013-03-01,4604.7,False
24,32,2013-03-08,5852.57,False
24,32,2013-03-15,5303.92,False
24,32,2013-03-22,5385.89,False
24,32,2013-03-29,5224.81,False
24,32,2013-04-05,5989.59,False
24,32,2013-04-12,5255.14,False
24,32,2013-04-19,5224.27,False
24,32,2013-04-26,5069.46,False
24,32,2013-05-03,6660.19,False
24,32,2013-05-10,7825.65,False
24,32,2013-05-17,7296.62,False
24,32,2013-05-24,6274.86,False
24,32,2013-05-31,5890.84,False
24,32,2013-06-07,6221.14,False
24,32,2013-06-14,6046.78,False
24,32,2013-06-21,6130.3,False
24,32,2013-06-28,7278.59,False
24,32,2013-07-05,7536.49,False
24,32,2013-07-12,7454.3,False
24,32,2013-07-19,6502.76,False
24,32,2013-07-26,6527.24,False
24,33,2012-11-02,5689.08,False
24,33,2012-11-09,6385.51,False
24,33,2012-11-16,6154.38,False
24,33,2012-11-23,10013.05,True
24,33,2012-11-30,8051.05,False
24,33,2012-12-07,8930.59,False
24,33,2012-12-14,10337.0,False
24,33,2012-12-21,14071.86,False
24,33,2012-12-28,4699.46,True
24,33,2013-01-04,3288.78,False
24,33,2013-01-11,3033.86,False
24,33,2013-01-18,3100.97,False
24,33,2013-01-25,2946.35,False
24,33,2013-02-01,4559.14,False
24,33,2013-02-08,6355.86,True
24,33,2013-02-15,5809.49,False
24,33,2013-02-22,5764.65,False
24,33,2013-03-01,4530.51,False
24,33,2013-03-08,5505.16,False
24,33,2013-03-15,5069.92,False
24,33,2013-03-22,5350.51,False
24,33,2013-03-29,5121.32,False
24,33,2013-04-05,6115.38,False
24,33,2013-04-12,4923.62,False
24,33,2013-04-19,4834.76,False
24,33,2013-04-26,4467.19,False
24,33,2013-05-03,4771.89,False
24,33,2013-05-10,4943.27,False
24,33,2013-05-17,4934.46,False
24,33,2013-05-24,5113.32,False
24,33,2013-05-31,4881.08,False
24,33,2013-06-07,5850.05,False
24,33,2013-06-14,5065.35,False
24,33,2013-06-21,5916.11,False
24,33,2013-06-28,5912.84,False
24,33,2013-07-05,5853.32,False
24,33,2013-07-12,5428.51,False
24,33,2013-07-19,5105.62,False
24,33,2013-07-26,4718.22,False
24,34,2012-11-02,14234.14,False
24,34,2012-11-09,13585.14,False
24,34,2012-11-16,13453.41,False
24,34,2012-11-23,14029.57,True
24,34,2012-11-30,13423.35,False
24,34,2012-12-07,14272.68,False
24,34,2012-12-14,15581.11,False
24,34,2012-12-21,20174.22,False
24,34,2012-12-28,15264.46,True
24,34,2013-01-04,9274.92,False
24,34,2013-01-11,9533.81,False
24,34,2013-01-18,9347.97,False
24,34,2013-01-25,8288.35,False
24,34,2013-02-01,10165.86,False
24,34,2013-02-08,11902.51,True
24,34,2013-02-15,12540.86,False
24,34,2013-02-22,12216.38,False
24,34,2013-03-01,12044.92,False
24,34,2013-03-08,12691.76,False
24,34,2013-03-15,12766.35,False
24,34,2013-03-22,12368.05,False
24,34,2013-03-29,12763.19,False
24,34,2013-04-05,13678.84,False
24,34,2013-04-12,15330.92,False
24,34,2013-04-19,15516.11,False
24,34,2013-04-26,14718.7,False
24,34,2013-05-03,16301.95,False
24,34,2013-05-10,16755.68,False
24,34,2013-05-17,16671.41,False
24,34,2013-05-24,20205.11,False
24,34,2013-05-31,18987.68,False
24,34,2013-06-07,19469.7,False
24,34,2013-06-14,17893.03,False
24,34,2013-06-21,18810.97,False
24,34,2013-06-28,22200.03,False
24,34,2013-07-05,24047.03,False
24,34,2013-07-12,21033.76,False
24,34,2013-07-19,19507.7,False
24,34,2013-07-26,17149.43,False
24,35,2012-11-02,2572.84,False
24,35,2012-11-09,2722.7,False
24,35,2012-11-16,2487.62,False
24,35,2012-11-23,2752.51,True
24,35,2012-11-30,2815.05,False
24,35,2012-12-07,3061.54,False
24,35,2012-12-14,3499.51,False
24,35,2012-12-21,4301.32,False
24,35,2012-12-28,2873.32,True
24,35,2013-01-04,1570.84,False
24,35,2013-01-11,1496.46,False
24,35,2013-01-18,1604.46,False
24,35,2013-01-25,1364.32,False
24,35,2013-02-01,1915.59,False
24,35,2013-02-08,2187.54,True
24,35,2013-02-15,2413.46,False
24,35,2013-02-22,2287.46,False
24,35,2013-03-01,2287.78,False
24,35,2013-03-08,2250.41,False
24,35,2013-03-15,2546.84,False
24,35,2013-03-22,2256.59,False
24,35,2013-03-29,2514.76,False
24,35,2013-04-05,2694.03,False
24,35,2013-04-12,2829.97,False
24,35,2013-04-19,3067.14,False
24,35,2013-04-26,2958.84,False
24,35,2013-05-03,3890.41,False
24,35,2013-05-10,4084.46,False
24,35,2013-05-17,4087.51,False
24,35,2013-05-24,4698.57,False
24,35,2013-05-31,4226.73,False
24,35,2013-06-07,4129.32,False
24,35,2013-06-14,3878.43,False
24,35,2013-06-21,3830.86,False
24,35,2013-06-28,4492.81,False
24,35,2013-07-05,4433.81,False
24,35,2013-07-12,3409.97,False
24,35,2013-07-19,3377.97,False
24,35,2013-07-26,3143.0,False
24,36,2012-11-02,1462.49,False
24,36,2012-11-09,1561.84,False
24,36,2012-11-16,1469.05,False
24,36,2012-11-23,1820.27,True
24,36,2012-11-30,1724.76,False
24,36,2012-12-07,1708.35,False
24,36,2012-12-14,1746.05,False
24,36,2012-12-21,2830.16,False
24,36,2012-12-28,1959.32,True
24,36,2013-01-04,1219.95,False
24,36,2013-01-11,1193.97,False
24,36,2013-01-18,1251.59,False
24,36,2013-01-25,1140.43,False
24,36,2013-02-01,1804.59,False
24,36,2013-02-08,2297.43,True
24,36,2013-02-15,1807.7,False
24,36,2013-02-22,1932.68,False
24,36,2013-03-01,2050.16,False
24,36,2013-03-08,2034.7,False
24,36,2013-03-15,2030.32,False
24,36,2013-03-22,1543.7,False
24,36,2013-03-29,1775.11,False
24,36,2013-04-05,2001.3,False
24,36,2013-04-12,2061.73,False
24,36,2013-04-19,1656.03,False
24,36,2013-04-26,1511.22,False
24,36,2013-05-03,1342.81,False
24,36,2013-05-10,1737.68,False
24,36,2013-05-17,2046.7,False
24,36,2013-05-24,3022.89,False
24,36,2013-05-31,2533.03,False
24,36,2013-06-07,3671.05,False
24,36,2013-06-14,2803.14,False
24,36,2013-06-21,4791.78,False
24,36,2013-06-28,6770.97,False
24,36,2013-07-05,6689.62,False
24,36,2013-07-12,3947.73,False
24,36,2013-07-19,2809.73,False
24,36,2013-07-26,1336.68,False
24,37,2012-11-02,3340.92,False
24,37,2012-11-09,3760.62,False
24,37,2012-11-16,3552.49,False
24,37,2012-11-23,3436.49,True
24,37,2012-11-30,3595.05,False
24,37,2012-12-07,3441.24,False
24,37,2012-12-14,2810.11,False
24,37,2012-12-21,3095.3,False
24,37,2012-12-28,2972.89,True
24,37,2013-01-04,2813.35,False
24,37,2013-01-11,3003.49,False
24,37,2013-01-18,2971.76,False
24,37,2013-01-25,2668.3,False
24,37,2013-02-01,2412.16,False
24,37,2013-02-08,2616.24,True
24,37,2013-02-15,2630.92,False
24,37,2013-02-22,2395.03,False
24,37,2013-03-01,2851.03,False
24,37,2013-03-08,2935.68,False
24,37,2013-03-15,2872.68,False
24,37,2013-03-22,2630.24,False
24,37,2013-03-29,2738.46,False
24,37,2013-04-05,2751.0,False
24,37,2013-04-12,2751.11,False
24,37,2013-04-19,2750.49,False
24,37,2013-04-26,2729.59,False
24,37,2013-05-03,2820.08,False
24,37,2013-05-10,2956.62,False
24,37,2013-05-17,2779.89,False
24,37,2013-05-24,2866.41,False
24,37,2013-05-31,2700.65,False
24,37,2013-06-07,2815.89,False
24,37,2013-06-14,2820.14,False
24,37,2013-06-21,2852.81,False
24,37,2013-06-28,2920.24,False
24,37,2013-07-05,3063.68,False
24,37,2013-07-12,3235.97,False
24,37,2013-07-19,2985.38,False
24,37,2013-07-26,3339.73,False
24,38,2012-11-02,57476.81,False
24,38,2012-11-09,59494.19,False
24,38,2012-11-16,59006.19,False
24,38,2012-11-23,56788.27,True
24,38,2012-11-30,58336.0,False
24,38,2012-12-07,59505.76,False
24,38,2012-12-14,58538.14,False
24,38,2012-12-21,59131.03,False
24,38,2012-12-28,57965.86,True
24,38,2013-01-04,69075.84,False
24,38,2013-01-11,67231.49,False
24,38,2013-01-18,66258.65,False
24,38,2013-01-25,60708.38,False
24,38,2013-02-01,68582.78,False
24,38,2013-02-08,58884.68,True
24,38,2013-02-15,63234.24,False
24,38,2013-02-22,64844.51,False
24,38,2013-03-01,63192.08,False
24,38,2013-03-08,61751.24,False
24,38,2013-03-15,63488.97,False
24,38,2013-03-22,65127.65,False
24,38,2013-03-29,66505.65,False
24,38,2013-04-05,59109.81,False
24,38,2013-04-12,60943.41,False
24,38,2013-04-19,58606.49,False
24,38,2013-04-26,61635.86,False
24,38,2013-05-03,59964.59,False
24,38,2013-05-10,58301.24,False
24,38,2013-05-17,59887.19,False
24,38,2013-05-24,61057.68,False
24,38,2013-05-31,58143.19,False
24,38,2013-06-07,57266.57,False
24,38,2013-06-14,56405.24,False
24,38,2013-06-21,57062.27,False
24,38,2013-06-28,58273.11,False
24,38,2013-07-05,57344.95,False
24,38,2013-07-12,58013.59,False
24,38,2013-07-19,58603.65,False
24,38,2013-07-26,60469.43,False
24,40,2012-11-02,47316.11,False
24,40,2012-11-09,47922.16,False
24,40,2012-11-16,48081.43,False
24,40,2012-11-23,47483.59,True
24,40,2012-11-30,47483.59,False
24,40,2012-12-07,47944.24,False
24,40,2012-12-14,47888.54,False
24,40,2012-12-21,48282.97,False
24,40,2012-12-28,44765.92,True
24,40,2013-01-04,43961.0,False
24,40,2013-01-11,47088.92,False
24,40,2013-01-18,47387.46,False
24,40,2013-01-25,43365.3,False
24,40,2013-02-01,44249.24,False
24,40,2013-02-08,43776.0,True
24,40,2013-02-15,44162.43,False
24,40,2013-02-22,44030.7,False
24,40,2013-03-01,46440.41,False
24,40,2013-03-08,46434.22,False
24,40,2013-03-15,46318.62,False
24,40,2013-03-22,44266.54,False
24,40,2013-03-29,47286.84,False
24,40,2013-04-05,47831.89,False
24,40,2013-04-12,46450.0,False
24,40,2013-04-19,47234.62,False
24,40,2013-04-26,46625.38,False
24,40,2013-05-03,48024.35,False
24,40,2013-05-10,47982.78,False
24,40,2013-05-17,48091.57,False
24,40,2013-05-24,46432.89,False
24,40,2013-05-31,48696.81,False
24,40,2013-06-07,46926.16,False
24,40,2013-06-14,46158.08,False
24,40,2013-06-21,46324.14,False
24,40,2013-06-28,48682.27,False
24,40,2013-07-05,48918.73,False
24,40,2013-07-12,51383.86,False
24,40,2013-07-19,50832.54,False
24,40,2013-07-26,47824.97,False
24,41,2012-11-02,1321.14,False
24,41,2012-11-09,1319.59,False
24,41,2012-11-16,1258.14,False
24,41,2012-11-23,1842.81,True
24,41,2012-11-30,1795.24,False
24,41,2012-12-07,2072.24,False
24,41,2012-12-14,2447.43,False
24,41,2012-12-21,3628.11,False
24,41,2012-12-28,2125.19,True
24,41,2013-01-04,722.38,False
24,41,2013-01-11,666.73,False
24,41,2013-01-18,1432.41,False
24,41,2013-01-25,926.92,False
24,41,2013-02-01,1635.11,False
24,41,2013-02-08,1553.78,True
24,41,2013-02-15,1739.92,False
24,41,2013-02-22,1152.97,False
24,41,2013-03-01,1286.16,False
24,41,2013-03-08,1500.59,False
24,41,2013-03-15,1487.62,False
24,41,2013-03-22,1174.41,False
24,41,2013-03-29,1278.16,False
24,41,2013-04-05,1366.95,False
24,41,2013-04-12,1522.57,False
24,41,2013-04-19,1575.78,False
24,41,2013-04-26,1501.51,False
24,41,2013-05-03,1625.89,False
24,41,2013-05-10,1540.41,False
24,41,2013-05-17,1582.43,False
24,41,2013-05-24,2002.14,False
24,41,2013-05-31,1862.59,False
24,41,2013-06-07,2024.73,False
24,41,2013-06-14,2243.19,False
24,41,2013-06-21,2359.43,False
24,41,2013-06-28,1731.78,False
24,41,2013-07-05,1733.14,False
24,41,2013-07-12,1473.84,False
24,41,2013-07-19,1426.32,False
24,41,2013-07-26,1399.32,False
24,42,2012-11-02,6515.92,False
24,42,2012-11-09,6122.97,False
24,42,2012-11-16,6567.59,False
24,42,2012-11-23,5328.24,True
24,42,2012-11-30,5380.14,False
24,42,2012-12-07,5710.73,False
24,42,2012-12-14,5772.11,False
24,42,2012-12-21,5812.68,False
24,42,2012-12-28,5053.11,True
24,42,2013-01-04,4795.32,False
24,42,2013-01-11,5379.59,False
24,42,2013-01-18,5319.86,False
24,42,2013-01-25,4904.32,False
24,42,2013-02-01,4847.19,False
24,42,2013-02-08,4979.84,True
24,42,2013-02-15,4814.84,False
24,42,2013-02-22,4819.62,False
24,42,2013-03-01,5241.76,False
24,42,2013-03-08,5316.19,False
24,42,2013-03-15,5780.3,False
24,42,2013-03-22,5032.19,False
24,42,2013-03-29,5681.76,False
24,42,2013-04-05,6176.27,False
24,42,2013-04-12,6441.97,False
24,42,2013-04-19,6497.35,False
24,42,2013-04-26,6384.73,False
24,42,2013-05-03,6857.7,False
24,42,2013-05-10,6898.59,False
24,42,2013-05-17,6834.73,False
24,42,2013-05-24,6817.11,False
24,42,2013-05-31,6891.08,False
24,42,2013-06-07,6676.76,False
24,42,2013-06-14,6651.65,False
24,42,2013-06-21,6542.78,False
24,42,2013-06-28,6336.49,False
24,42,2013-07-05,6487.62,False
24,42,2013-07-12,6471.08,False
24,42,2013-07-19,6423.3,False
24,42,2013-07-26,6203.3,False
24,43,2013-06-21,1389.86,False
24,44,2012-11-02,4962.19,False
24,44,2012-11-09,4930.32,False
24,44,2012-11-16,4746.27,False
24,44,2012-11-23,6849.81,True
24,44,2012-11-30,6656.54,False
24,44,2012-12-07,6720.14,False
24,44,2012-12-14,8234.92,False
24,44,2012-12-21,9863.49,False
24,44,2012-12-28,4097.16,True
24,44,2013-01-04,3734.62,False
24,44,2013-01-11,3800.22,False
24,44,2013-01-18,3907.78,False
24,44,2013-01-25,4082.41,False
24,44,2013-02-01,4821.62,False
24,44,2013-02-08,4464.16,True
24,44,2013-02-15,5319.54,False
24,44,2013-02-22,4722.78,False
24,44,2013-03-01,4557.73,False
24,44,2013-03-08,4503.59,False
24,44,2013-03-15,4300.0,False
24,44,2013-03-22,3784.14,False
24,44,2013-03-29,3920.16,False
24,44,2013-04-05,4006.62,False
24,44,2013-04-12,3786.35,False
24,44,2013-04-19,3949.38,False
24,44,2013-04-26,4073.68,False
24,44,2013-05-03,4215.7,False
24,44,2013-05-10,4332.43,False
24,44,2013-05-17,4394.32,False
24,44,2013-05-24,4316.62,False
24,44,2013-05-31,4301.41,False
24,44,2013-06-07,4690.86,False
24,44,2013-06-14,4945.59,False
24,44,2013-06-21,4558.0,False
24,44,2013-06-28,4643.97,False
24,44,2013-07-05,4645.59,False
24,44,2013-07-12,4564.43,False
24,44,2013-07-19,4438.19,False
24,44,2013-07-26,5305.32,False
24,46,2012-11-02,13959.76,False
24,46,2012-11-09,13530.95,False
24,46,2012-11-16,13550.86,False
24,46,2012-11-23,14950.0,True
24,46,2012-11-30,15306.0,False
24,46,2012-12-07,17189.14,False
24,46,2012-12-14,26718.32,False
24,46,2012-12-21,40684.22,False
24,46,2012-12-28,24582.89,True
24,46,2013-01-04,12957.35,False
24,46,2013-01-11,12669.46,False
24,46,2013-01-18,13102.19,False
24,46,2013-01-25,13164.49,False
24,46,2013-02-01,14801.05,False
24,46,2013-02-08,15273.05,True
24,46,2013-02-15,15754.49,False
24,46,2013-02-22,15710.76,False
24,46,2013-03-01,15530.95,False
24,46,2013-03-08,15341.49,False
24,46,2013-03-15,15565.0,False
24,46,2013-03-22,15515.62,False
24,46,2013-03-29,14865.92,False
24,46,2013-04-05,16163.62,False
24,46,2013-04-12,15781.41,False
24,46,2013-04-19,16056.81,False
24,46,2013-04-26,15881.05,False
24,46,2013-05-03,17007.46,False
24,46,2013-05-10,17003.03,False
24,46,2013-05-17,17093.92,False
24,46,2013-05-24,18135.38,False
24,46,2013-05-31,17362.46,False
24,46,2013-06-07,17325.16,False
24,46,2013-06-14,17068.32,False
24,46,2013-06-21,17388.35,False
24,46,2013-06-28,20028.76,False
24,46,2013-07-05,20702.32,False
24,46,2013-07-12,21212.7,False
24,46,2013-07-19,19584.22,False
24,46,2013-07-26,16539.11,False
24,47,2012-12-28,218.24,True
24,47,2013-01-18,104.22,False
24,47,2013-02-22,198.73,False
24,49,2012-11-02,4798.38,False
24,49,2012-11-09,4494.68,False
24,49,2012-11-16,5244.32,False
24,49,2012-11-23,3368.95,True
24,49,2012-11-30,4244.14,False
24,49,2012-12-07,4856.05,False
24,49,2012-12-14,5002.14,False
24,49,2012-12-21,5171.54,False
24,49,2012-12-28,4761.16,True
24,49,2013-01-04,4387.16,False
24,49,2013-01-11,4654.3,False
24,49,2013-01-18,6094.22,False
24,49,2013-01-25,5322.22,False
24,49,2013-02-01,4790.49,False
24,49,2013-02-08,5359.59,True
24,49,2013-02-15,5345.89,False
24,49,2013-02-22,5315.73,False
24,49,2013-03-01,4350.84,False
24,49,2013-03-08,5418.19,False
24,49,2013-03-15,5238.89,False
24,49,2013-03-22,4934.22,False
24,49,2013-03-29,5705.05,False
24,49,2013-04-05,5317.24,False
24,49,2013-04-12,5526.95,False
24,49,2013-04-19,5343.49,False
24,49,2013-04-26,5555.22,False
24,49,2013-05-03,6044.89,False
24,49,2013-05-10,6036.73,False
24,49,2013-05-17,5563.95,False
24,49,2013-05-24,5231.62,False
24,49,2013-05-31,5229.3,False
24,49,2013-06-07,4903.11,False
24,49,2013-06-14,5772.3,False
24,49,2013-06-21,5252.73,False
24,49,2013-06-28,4726.49,False
24,49,2013-07-05,4021.16,False
24,49,2013-07-12,3974.89,False
24,49,2013-07-19,5081.14,False
24,49,2013-07-26,5104.03,False
24,50,2012-11-02,1140.0,False
24,50,2012-11-09,1115.19,False
24,50,2012-11-16,1069.03,False
24,50,2012-11-23,805.14,True
24,50,2012-11-30,986.03,False
24,50,2012-12-07,1137.62,False
24,50,2012-12-14,1165.49,False
24,50,2012-12-21,1016.68,False
24,50,2013-01-04,1224.03,False
24,50,2013-01-11,1213.57,False
24,50,2013-01-18,1440.7,False
24,50,2013-01-25,1322.24,False
24,50,2013-02-01,994.43,False
24,50,2013-02-08,1109.62,True
24,50,2013-02-15,851.86,False
24,50,2013-02-22,891.32,False
24,50,2013-03-01,885.7,False
24,50,2013-03-08,805.27,False
24,50,2013-03-15,1071.86,False
24,50,2013-03-22,1003.14,False
24,50,2013-04-05,1249.59,False
24,50,2013-04-12,1159.32,False
24,50,2013-04-19,1256.97,False
24,50,2013-04-26,1150.54,False
24,50,2013-05-03,1366.43,False
24,50,2013-05-10,1361.7,False
24,50,2013-05-17,1327.68,False
24,50,2013-05-24,1318.27,False
24,50,2013-05-31,1216.16,False
24,50,2013-06-07,1184.05,False
24,50,2013-06-14,1316.22,False
24,50,2013-06-21,1216.22,False
24,50,2013-06-28,1212.03,False
24,50,2013-07-12,1163.19,False
24,50,2013-07-19,1195.08,False
24,50,2013-07-26,1151.32,False
24,52,2012-11-02,1409.22,False
24,52,2012-11-09,1364.7,False
24,52,2012-11-16,1662.22,False
24,52,2012-11-23,2065.65,True
24,52,2012-11-30,1800.32,False
24,52,2012-12-07,1430.19,False
24,52,2012-12-14,1450.16,False
24,52,2012-12-21,1591.11,False
24,52,2012-12-28,1236.51,True
24,52,2013-01-04,1087.59,False
24,52,2013-01-11,883.92,False
24,52,2013-01-18,869.84,False
24,52,2013-01-25,1109.35,False
24,52,2013-02-01,963.08,False
24,52,2013-02-08,1244.97,True
24,52,2013-02-15,1437.19,False
24,52,2013-02-22,1497.62,False
24,52,2013-03-01,1338.41,False
24,52,2013-03-08,1342.05,False
24,52,2013-03-15,1386.97,False
24,52,2013-03-22,1343.16,False
24,52,2013-03-29,1277.08,False
24,52,2013-04-05,1426.97,False
24,52,2013-04-12,1223.81,False
24,52,2013-04-19,1328.7,False
24,52,2013-04-26,1254.95,False
24,52,2013-05-03,1449.46,False
24,52,2013-05-10,1670.46,False
24,52,2013-05-17,1686.81,False
24,52,2013-05-24,1636.65,False
24,52,2013-05-31,1640.89,False
24,52,2013-06-07,1546.22,False
24,52,2013-06-14,1578.78,False
24,52,2013-06-21,1530.95,False
24,52,2013-06-28,1431.57,False
24,52,2013-07-05,1365.0,False
24,52,2013-07-12,1309.14,False
24,52,2013-07-19,1198.05,False
24,52,2013-07-26,1121.32,False
24,54,2012-11-02,38.97,False
24,54,2012-11-09,34.81,False
24,54,2012-11-16,34.54,False
24,54,2012-11-23,37.92,True
24,54,2012-11-30,38.59,False
24,54,2012-12-07,34.81,False
24,54,2012-12-14,38.57,False
24,54,2012-12-21,48.76,False
24,54,2013-01-04,74.24,False
24,54,2013-01-11,52.92,False
24,54,2013-01-18,43.32,False
24,54,2013-02-01,42.11,False
24,54,2013-02-08,54.05,True
24,54,2013-02-22,43.24,False
24,54,2013-03-01,20.65,False
24,54,2013-03-08,37.86,False
24,54,2013-03-15,16.7,False
24,54,2013-03-22,36.73,False
24,54,2013-04-05,14.81,False
24,54,2013-04-12,23.19,False
24,54,2013-04-19,32.62,False
24,54,2013-04-26,22.24,False
24,54,2013-05-10,47.08,False
24,54,2013-05-17,53.08,False
24,54,2013-05-24,52.62,False
24,54,2013-06-07,35.38,False
24,54,2013-06-14,43.08,False
24,54,2013-06-21,30.97,False
24,54,2013-06-28,32.32,False
24,54,2013-07-05,32.97,False
24,54,2013-07-12,35.46,False
24,54,2013-07-19,32.95,False
24,54,2013-07-26,27.57,False
24,55,2012-11-02,12005.38,False
24,55,2012-11-09,40925.54,False
24,55,2012-11-16,25217.59,False
24,55,2012-11-23,50181.7,True
24,55,2012-11-30,34599.35,False
24,55,2012-12-07,29524.51,False
24,55,2012-12-14,37466.3,False
24,55,2012-12-21,59473.03,False
24,55,2012-12-28,29166.11,True
24,55,2013-01-04,14296.86,False
24,55,2013-01-11,12331.59,False
24,55,2013-01-18,11518.11,False
24,55,2013-01-25,10398.05,False
24,55,2013-02-01,15295.32,False
24,55,2013-02-08,16445.97,True
24,55,2013-02-15,15503.27,False
24,55,2013-02-22,15414.05,False
24,55,2013-03-01,14033.76,False
24,55,2013-03-08,15502.08,False
24,55,2013-03-15,14228.49,False
24,55,2013-03-22,16045.59,False
24,55,2013-03-29,14800.54,False
24,55,2013-04-05,14066.14,False
24,55,2013-04-12,13531.51,False
24,55,2013-04-19,11765.81,False
24,55,2013-04-26,13123.3,False
24,55,2013-05-03,8285.49,False
24,55,2013-05-10,8334.7,False
24,55,2013-05-17,8594.24,False
24,55,2013-05-24,8666.84,False
24,55,2013-05-31,8777.05,False
24,55,2013-06-07,8699.59,False
24,55,2013-06-14,8932.11,False
24,55,2013-06-21,9452.22,False
24,55,2013-06-28,9299.89,False
24,55,2013-07-05,8903.22,False
24,55,2013-07-12,8880.54,False
24,55,2013-07-19,8740.76,False
24,55,2013-07-26,8276.73,False
